betai,K,K_M
4.82270898213038,28533245.0915115,55843073.0121915
4.83092484070301,28532309.3242415,55848310.3347814
4.83914069927563,28531362.7007553,55853516.128636
4.84735655784825,28530405.2154809,55858690.4560644
4.85557241642088,28529436.8627806,55863833.3788359
4.8637882749935,28528457.6369499,55868944.9581838
4.87200413356613,28527467.5322179,55874025.2548098
4.88021999213875,28526466.5427472,55879074.3288882
4.88843585071137,28525454.6626335,55884092.24007
4.896651709284,28524431.8859057,55889079.0474872
4.90486756785662,28523398.2065256,55894034.8097561
4.91308342642925,28522353.618388,55898959.5849824
4.92129928500187,28521298.1153205,55903853.4307639
4.9295151435745,28520231.6910833,55908716.4041955
4.93773100214712,28519154.3393688,55913548.5618721
4.94594686071974,28518066.0538022,55918349.959893
4.95416271929237,28516966.8279408,55923120.6538653
4.96237857786499,28515856.6552739,55927860.6989076
4.97059443643762,28514735.5292228,55932570.1496538
4.97881029501024,28513603.4431407,55937249.0602565
4.98702615358286,28512460.3903126,55941897.4843908
4.99524201215549,28511306.3639546,55946515.4752571
5.00345787072811,28510141.3572148,55951103.0855856
5.01167372930074,28508965.3631722,55955660.3676389
5.01988958787336,28507778.374837,55960187.3732155
5.02810544644599,28506580.3851505,55964684.1536534
5.03632130501861,28505371.3869846,55969150.759833
5.04453716359123,28504151.3731421,55973587.2421807
5.05275302216386,28502920.3363563,55977993.6506719
5.06096888073648,28501678.2692907,55982370.0348341
5.06918473930911,28500425.1645393,55986716.4437501
5.07740059788173,28499161.0146258,55991032.9260608
5.08561645645435,28497885.8120041,55995319.5299689
5.09383231502698,28496599.5490579,55999576.3032412
5.1020481735996,28495302.2181003,56003803.2932118
5.11026403217223,28493993.8113737,56008000.5467851
5.11847989074485,28492674.3210502,56012168.1104388
5.12669574931748,28491343.7392306,56016306.0302261
5.1349116078901,28490002.0579448,56020414.3517794
5.14312746646272,28488649.2691514,56024493.1203125
5.15134332503535,28487285.3647376,56028542.3806233
5.15955918360797,28485910.336519,56032562.177097
5.1677750421806,28484524.1762394,56036552.5537082
5.17599090075322,28483126.8755708,56040513.5540237
5.18420675932584,28481718.426113,56044445.2212056
5.19242261789847,28480298.8193933,56048347.598013
5.20063847647109,28478868.0468668,56052220.7268051
5.20885433504372,28477426.0999159,56056064.6495438
5.21707019361634,28475972.96985,56059879.4077956
5.22528605218897,28474508.6479054,56063665.0427346
5.23350191076159,28473033.1252455,56067421.5951448
5.24171776933421,28471546.3929599,56071149.105422
5.24993362790684,28470048.4420649,56074847.613577
5.25814948647946,28468539.2635026,56078517.159237
5.26636534505209,28467018.8481416,56082157.7816486
5.27458120362471,28465487.1867758,56085769.5196798
5.28279706219733,28463944.2701249,56089352.411822
5.29101292076996,28462390.088834,56092906.4961925
5.29922877934258,28460824.6334734,56096431.8105367
5.30744463791521,28459247.8945383,56099928.39223
5.31566049648783,28457659.8624487,56103396.2782802
5.32387635506046,28456060.527549,56106835.5053291
5.33209221363308,28454449.8801082,56110246.1096554
5.3403080722057,28452827.9103192,56113628.1271759
5.34852393077833,28451194.608299,56116981.5934478
5.35673978935095,28449549.964088,56120306.5436708
5.36495564792358,28447893.9676503,56123603.0126893
5.3731715064962,28446226.6088733,56126871.0349935
5.38138736506882,28444547.8775671,56130110.6447222
5.38960322364145,28442857.7634648,56133321.8756642
5.39781908221407,28441156.256222,56136504.7612602
5.4060349407867,28439443.3454167,56139659.3346047
5.41425079935932,28437719.0205489,56142785.6284479
5.42246665793195,28435983.2710404,56145883.6751975
5.43068251650457,28434236.0862348,56148953.5069201
5.43889837507719,28432477.4553968,56151995.1553433
5.44711423364982,28430707.3677126,56155008.6518574
5.45533009222244,28428925.8122888,56157994.027517
5.46354595079507,28427132.7781531,56160951.3130425
5.47176180936769,28425328.2542532,56163880.538822
5.47997766794031,28423512.2294572,56166781.7349131
5.48819352651294,28421684.692553,56169654.9310439
5.49640938508556,28419845.6322481,56172500.1566151
5.50462524365819,28417995.0371693,56175317.4407014
5.51284110223081,28416132.8958626,56178106.812053
5.52105696080343,28414259.1967927,56180868.2990973
5.52927281937606,28412373.9283432,56183601.92994
5.53748867794868,28410477.0788154,56186307.7323669
5.54570453652131,28408568.6364293,56188985.7338456
5.55392039509393,28406648.5893222,56191635.9615263
5.56213625366656,28404716.925549,56194258.4422435
5.57035211223918,28402773.6330819,56196853.2025177
5.5785679708118,28400818.6998099,56199420.2685564
5.58678382938443,28398852.1135386,56201959.6662554
5.59499968795705,28396873.8619901,56204471.4212007
5.60321554652968,28394883.9328024,56206955.5586692
5.6114314051023,28392882.3135294,56209412.1036301
5.61964726367493,28390868.9916404,56211841.0807466
5.62786312224755,28388843.9545199,56214242.5143768
5.63607898082017,28386807.1894672,56216616.4285749
5.6442948393928,28384758.6836963,56218962.8470927
5.65251069796542,28382698.4243355,56221281.7933806
5.66072655653805,28380626.3984269,56223573.2905888
5.66894241511067,28378542.5929263,56225837.3615688
5.67715827368329,28376446.9947029,56228074.0288739
5.68537413225592,28374339.5905389,56230283.314761
5.69358999082854,28372220.3671293,56232465.2411913
5.70180584940117,28370089.3110813,56234619.8298318
5.71002170797379,28367946.4089143,56236747.1020558
5.71823756654642,28365791.6470593,56238847.0789446
5.72645342511904,28363625.011859,56240919.781288
5.73466928369166,28361446.4895668,56242965.2295859
5.74288514226429,28359256.0663471,56244983.4440488
5.75110100083691,28357053.7282747,56246974.4445991
5.75931685940954,28354839.4613342,56248938.250872
5.76753271798216,28352613.2514201,56250874.8822166
5.77574857655478,28350375.0843364,56252784.3576966
5.78396443512741,28348124.9457959,56254666.6960915
5.79218029370003,28345862.8214202,56256521.9158973
5.80039615227266,28343588.696739,56258350.0353277
5.80861201084528,28341302.5571902,56260151.0723146
5.8168278694179,28339004.3881192,56261925.0445095
5.82504372799053,28336694.1747785,56263671.9692838
5.83325958656315,28334371.9023277,56265391.8637299
5.84147544513578,28332037.5558326,56267084.7446623
5.8496913037084,28329691.1202653,56268750.6286179
5.85790716228103,28327332.5805034,56270389.5318574
5.86612302085365,28324961.9213302,56272001.4703653
5.87433887942627,28322579.1274336,56273586.4598516
5.8825547379989,28320184.1834063,56275144.5157517
5.89077059657152,28317777.073745,56276675.653228
5.89898645514415,28315357.7828504,56278179.8871697
5.90720231371677,28312926.2950262,56279657.2321943
5.9154181722894,28310482.5944796,56281107.702648
5.92363403086202,28308026.66532,56282531.3126062
5.93184988943464,28305558.491559,56283928.0758744
5.94006574800727,28303078.05711,56285298.0059891
5.94828160657989,28300585.3457878,56286641.116218
5.95649746515252,28298080.341308,56287957.4195606
5.96471332372514,28295563.0272868,56289246.9287494
5.97292918229776,28293033.3872403,56290509.6562499
5.98114504087039,28290491.4045843,56291745.6142615
5.98936089944301,28287937.062634,56292954.8147182
5.99757675801564,28285370.344603,56294137.2692886
6.00579261658826,28282791.2336034,56295292.9893773
6.01400847516088,28280199.7126452,56296421.9861245
6.02222433373351,28277595.7646357,56297524.2704075
6.03044019230613,28274979.3723793,56298599.8528403
6.03865605087876,28272350.5185767,56299648.7437748
6.04687190945138,28269709.1858249,56300670.953301
6.05508776802401,28267055.3566162,56301666.4912473
6.06330362659663,28264389.0133383,56302635.3671814
6.07151948516925,28261710.1382732,56303577.5904103
6.07973534374188,28259018.7135973,56304493.1699811
6.0879512023145,28256314.7213805,56305382.1146813
6.09616706088713,28253598.143586,56306244.433039
6.10438291945975,28250868.9620697,56307080.1333236
6.11259877803237,28248127.1585796,56307889.2235462
6.120814636605,28245372.7147554,56308671.7114596
6.12903049517762,28242605.612128,56309427.6045591
6.13724635375025,28239825.8321192,56310156.9100826
6.14546221232287,28237033.3560405,56310859.635011
6.1536780708955,28234228.1650934,56311535.7860686
6.16189392946812,28231410.2403685,56312185.3697234
6.17010978804074,28228579.5628449,56312808.392187
6.17832564661337,28225736.1133898,56313404.8594157
6.18654150518599,28222879.8727579,56313974.7771101
6.19475736375862,28220010.8215911,56314518.1507155
6.20297322233124,28217128.9404174,56315034.9854224
6.21118908090386,28214234.209651,56315525.2861665
6.21940493947649,28211326.6095913,56315989.057629
6.22762079804911,28208406.1204224,56316426.3042368
6.23583665662174,28205472.7222128,56316837.0301629
6.24405251519436,28202526.3949146,56317221.2393263
6.25226837376699,28199567.1183629,56317578.9353922
6.26048423233961,28196594.8722753,56317910.1217725
6.26870009091223,28193609.6362514,56318214.8016256
6.27691594948486,28190611.389772,56318492.9778568
6.28513180805748,28187600.1121987,56318744.6531182
6.29334766663011,28184575.7827731,56318969.829809
6.30156352520273,28181538.3806166,56319168.5100755
6.30977938377535,28178487.8847293,56319340.6958113
6.31799524234798,28175424.2739894,56319486.3886574
6.3262111009206,28172347.5271532,56319605.5900021
6.33442695949323,28169257.6228536,56319698.3009813
6.34264281806585,28166154.5396004,56319764.5224783
6.35085867663848,28163038.2557786,56319804.2551242
6.3590745352111,28159908.7496487,56319817.4992974
6.36729039378372,28156765.9993456,56319804.2551242
6.37550625235635,28153609.982878,56319764.5224783
6.38372211092897,28150440.6781276,56319698.3009813
6.3919379695016,28147258.0628489,56319605.5900021
6.40015382807422,28144062.1146679,56319486.3886574
6.40836968664684,28140852.811082,56319340.6958113
6.41658554521947,28137630.1294588,56319168.5100755
6.42480140379209,28134394.0470359,56318969.829809
6.43301726236472,28131144.5409196,56318744.6531182
6.44123312093734,28127881.5880849,56318492.9778568
6.44944897950996,28124605.1653743,56318214.8016256
6.45766483808259,28121315.2494972,56317910.1217725
6.46588069665521,28118011.8170293,56317578.9353922
6.47409655522784,28114694.8444116,56317221.2393263
6.48231241380046,28111364.3079501,56316837.0301629
6.49052827237309,28108020.1838144,56316426.3042368
6.49874413094571,28104662.4480377,56315989.057629
6.50695998951833,28101291.0765154,56315525.2861665
6.51517584809096,28097906.045005,56315034.9854224
6.52339170666358,28094507.3291244,56314518.1507155
6.53160756523621,28091094.9043521,56313974.7771101
6.53982342380883,28087668.746026,56313404.8594157
6.54803928238146,28084228.8293422,56312808.392187
6.55625514095408,28080775.1293549,56312185.3697234
6.5644709995267,28077307.6209752,56311535.7860686
6.57268685809933,28073826.2789706,56310859.635011
6.58090271667195,28070331.0779634,56310156.9100826
6.58911857524458,28066821.992431,56309427.6045591
6.5973344338172,28063298.9967042,56308671.7114596
6.60555029238982,28059762.0649666,56307889.2235462
6.61376615096245,28056211.1712539,56307080.1333236
6.62198200953507,28052646.289453,56306244.433039
6.6301978681077,28049067.3933008,56305382.1146813
6.63841372668032,28045474.4563839,56304493.1699811
6.64662958525294,28041867.4521372,56303577.5904103
6.65484544382557,28038246.3538431,56302635.3671814
6.66306130239819,28034611.1346311,56301666.4912473
6.67127716097082,28030961.7674761,56300670.953301
6.67949301954344,28027298.2251981,56299648.7437748
6.68770887811607,28023620.480461,56298599.8528403
6.69592473668869,28019928.5057718,56297524.2704075
6.70414059526131,28016222.2734794,56296421.9861245
6.71235645383394,28012501.7557739,56295292.9893773
6.72057231240656,28008766.9246857,56294137.2692886
6.72878817097919,28005017.7520842,56292954.8147182
6.73700402955181,28001254.2096772,56291745.6142615
6.74521988812443,27997476.2690096,56290509.6562499
6.75343574669706,27993683.9014626,56289246.9287494
6.76165160526968,27989877.0782526,56287957.4195606
6.76986746384231,27986055.7704302,56286641.116218
6.77808332241493,27982219.9488791,56285298.0059891
6.78629918098756,27978369.5843155,56283928.0758744
6.79451503956018,27974504.6472862,56282531.3126062
6.8027308981328,27970625.1081684,56281107.702648
6.81094675670543,27966730.9371681,56279657.2321943
6.81916261527805,27962822.1043194,56278179.8871697
6.82737847385068,27958898.579483,56276675.653228
6.8355943324233,27954960.3323455,56275144.5157517
6.84381019099592,27951007.332418,56273586.4598516
6.85202604956855,27947039.5490351,56272001.4703653
6.86024190814117,27943056.9513539,56270389.5318574
6.8684577667138,27939059.5083527,56268750.6286179
6.87667362528642,27935047.1888297,56267084.7446623
6.88488948385905,27931019.9614022,56265391.8637299
6.89310534243167,27926977.7945052,56263671.9692838
6.90132120100429,27922920.6563903,56261925.0445095
6.90953705957692,27918848.5151244,56260151.0723146
6.91775291814954,27914761.3385887,56258350.0353277
6.92596877672217,27910659.0944772,56256521.9158973
6.93418463529479,27906541.7502955,56254666.6960915
6.94240049386741,27902409.2733602,56252784.3576966
6.95061635244004,27898261.6307965,56250874.8822166
6.95883221101266,27894098.7895379,56248938.250872
6.96704806958529,27889920.7163245,56246974.4445991
6.97526392815791,27885727.3777017,56244983.4440488
6.98347978673054,27881518.7400191,56242965.2295859
6.99169564530316,27877294.7694291,56240919.781288
6.99991150387578,27873055.4318853,56238847.0789446
7.00812736244841,27868800.6931416,56236747.1020558
7.01634322102103,27864530.5187505,56234619.8298318
7.02455907959366,27860244.8740621,56232465.2411913
7.03277493816628,27855943.724222,56230283.314761
7.0409907967389,27851627.034171,56228074.0288739
7.04920665531153,27847294.7686425,56225837.3615688
7.05742251388415,27842946.8921619,56223573.2905888
7.06563837245678,27838583.369045,56221281.7933806
7.0738542310294,27834204.1633963,56218962.8470927
7.08207008960203,27829809.2391077,56216616.4285749
7.09028594817465,27825398.5598569,56214242.5143768
7.09850180674727,27820972.0891063,56211841.0807466
7.1067176653199,27816529.7901007,56209412.1036301
7.11493352389252,27812071.6258668,56206955.5586692
7.12314938246515,27807597.5592107,56204471.4212007
7.13136524103777,27803107.5527168,56201959.6662554
7.13958109961039,27798601.5687465,56199420.2685564
7.14779695818302,27794079.5694358,56196853.2025177
7.15601281675564,27789541.5166944,56194258.4422435
7.16422867532827,27784987.3722041,56191635.9615263
7.17244453390089,27780417.0974163,56188985.7338456
7.18066039247352,27775830.6535515,56186307.7323669
7.18887625104614,27771228.0015968,56183601.92994
7.19709210961876,27766609.1023045,56180868.2990973
7.20530796819139,27761973.9161904,56178106.812053
7.21352382676401,27757322.4035321,56175317.4407014
7.22173968533664,27752654.524367,56172500.1566151
7.22995554390926,27747970.2384908,56169654.9310439
7.23817140248188,27743269.5054559,56166781.7349131
7.24638726105451,27738552.2845688,56163880.538822
7.25460311962713,27733818.5348894,56160951.3130425
7.26281897819976,27729068.2152282,56157994.027517
7.27103483677238,27724301.2841449,56155008.6518574
7.279250695345,27719517.6999465,56151995.1553433
7.28746655391763,27714717.4206853,56148953.5069201
7.29568241249025,27709900.4041571,56145883.6751975
7.30389827106288,27705066.6078991,56142785.6284479
7.3121141296355,27700215.989188,56139659.3346047
7.32032998820813,27695348.5050381,56136504.7612602
7.32854584678075,27690464.1121994,56133321.8756642
7.33676170535337,27685562.7671552,56130110.6447222
7.344977563926,27680644.4261202,56126871.0349935
7.35319342249862,27675709.0450389,56123603.0126893
7.36140928107125,27670756.5795828,56120306.5436708
7.36962513964387,27665786.9851488,56116981.5934478
7.3778409982165,27660800.2168566,56113628.1271759
7.38605685678912,27655796.2295472,56110246.1096554
7.39427271536174,27650774.9777801,56106835.5053291
7.40248857393437,27645736.4158315,56103396.2782802
7.41070443250699,27640680.4976917,56099928.39223
7.41892029107962,27635607.1770632,56096431.8105367
7.42713614965224,27630516.4073585,56092906.4961925
7.43535200822486,27625408.1416971,56089352.411822
7.44356786679749,27620282.332904,56085769.5196798
7.45178372537011,27615138.9335071,56082157.7816486
7.45999958394274,27609977.8957344,56078517.159237
7.46821544251536,27604799.1715121,56074847.613577
7.47643130108799,27599602.7124621,56071149.105422
7.48464715966061,27594388.4698993,56067421.5951448
7.49286301823323,27589156.3948292,56063665.0427346
7.50107887680586,27583906.4379456,56059879.4077956
7.50929473537848,27578638.5496279,56056064.6495438
7.51751059395111,27573352.6799383,56052220.7268051
7.52572645252373,27568048.7786197,56048347.598013
7.53394231109635,27562726.7950926,56044445.2212056
7.54215816966898,27557386.6784529,56040513.5540237
7.5503740282416,27552028.3774687,56036552.5537082
7.55858988681423,27546651.840578,56032562.177097
7.56680574538685,27541257.0158857,56028542.3806233
7.57502160395947,27535843.8511611,56024493.1203125
7.5832374625321,27530412.2938346,56020414.3517794
7.59145332110472,27524962.2909955,56016306.0302261
7.59966917967735,27519493.7893885,56012168.1104388
7.60788503824997,27514006.7354114,56008000.5467851
7.6161008968226,27508501.0751115,56003803.2932118
7.62431675539522,27502976.7541833,55999576.3032412
7.63253261396784,27497433.7179648,55995319.5299689
7.64074847254047,27491871.9114351,55991032.9260608
7.64896433111309,27486291.2792108,55986716.4437501
7.65718018968572,27480691.7655434,55982370.0348341
7.66539604825834,27475073.3143157,55977993.6506719
7.67361190683097,27469435.8690386,55973587.2421807
7.68182776540359,27463779.3728484,55969150.759833
7.69004362397621,27458103.7685029,55964684.1536534
7.69825948254884,27452408.9983785,55960187.3732155
7.70647534112146,27446695.0044667,55955660.3676389
7.71469119969409,27440961.7283708,55951103.0855856
7.72290705826671,27435209.1113025,55946515.4752571
7.73112291683933,27429437.0940782,55941897.4843908
7.73933877541196,27423645.6171158,55937249.0602565
7.74755463398458,27417834.620431,55932570.1496538
7.75577049255721,27412004.0436337,55927860.6989076
7.76398635112983,27406153.8259244,55923120.6538653
7.77220220970245,27400283.9060907,55918349.959893
7.78041806827508,27394394.2225033,55913548.5618721
7.7886339268477,27388484.7131122,55908716.4041955
7.79684978542033,27382555.3154434,55903853.4307639
7.80506564399295,27376605.9665943,55898959.5849824
7.81328150256558,27370636.6032305,55894034.8097561
7.8214973611382,27364647.1615815,55889079.0474872
7.82971321971082,27358637.5774366,55884092.24007
7.83792907828345,27352607.786141,55879074.3288882
7.84614493685607,27346557.7225919,55874025.2548098
7.8543607954287,27340487.3212339,55868944.9581838
7.86257665400132,27334396.5160553,55863833.3788359
7.87079251257394,27328285.2405835,55858690.4560644
7.87900837114657,27322153.4278808,55853516.128636
7.88722422971919,27316001.0105399,55848310.3347814
7.89544008829182,27309827.92068,55843073.0121915
7.90365594686444,27303634.0899416,55837804.0980122
7.91187180543707,27297419.4494826,55832503.528841
7.92008766400969,27291183.9299733,55827171.2407217
7.92830352258231,27284927.4615922,55821807.1691404
7.93651938115494,27278649.9740207,55816411.2490206
7.94473523972756,27272351.3964389,55810983.4147186
7.95295109830019,27266031.6575206,55805523.6000192
7.96116695687281,27259690.6854282,55800031.7381302
7.96938281544543,27253328.4078082,55794507.7616781
7.97759867401806,27246944.7517857,55788951.6027032
7.98581453259068,27240539.6439597,55783363.1926541
7.99403039116331,27234113.0103981,55777742.4623835
8.00224624973593,27227664.7766318,55772089.3421424
8.01046210830856,27221194.8676504,55766403.7615751
8.01867796688118,27214703.2078959,55760685.6497143
8.0268938254538,27208189.7212581,55754934.9349754
8.03510968402643,27201654.3310685,55749151.5451512
8.04332554259905,27195096.9600954,55743335.4074065
8.05154140117168,27188517.5305377,55737486.4482728
8.0597572597443,27181915.9640194,55731604.5936421
8.06797311831692,27175292.1815839,55725689.7687618
8.07618897688955,27168646.1036884,55719741.8982289
8.08440483546217,27161977.6501973,55713760.9059835
8.0926206940348,27155286.7403769,55707746.7153038
8.10083655260742,27148573.2928889,55701699.2487994
8.10905241118004,27141837.2257844,55695618.4284059
8.11726826975267,27135078.4564977,55689504.1753778
8.12548412832529,27128296.9018398,55683356.4102832
8.13369998689792,27121492.4779922,55677175.0529968
8.14191584547054,27114665.1005002,55670960.0226938
8.15013170404317,27107814.6842665,55664711.2378434
8.15834756261579,27100941.1435443,55658428.6162019
8.16656342118841,27094044.3919309,55652112.0748064
8.17477927976104,27087124.3423605,55645761.5299678
8.18299513833366,27080180.9070972,55639376.8972637
8.19121099690629,27073213.9977283,55632958.0915319
8.19942685547891,27066223.525157,55626505.026863
8.20764271405154,27059209.3995949,55620017.6165932
8.21585857262416,27052171.5305551,55613495.7732972
